"User-ID";"Location";"Age"
"6700";"adrian, missouri, usa";"21"
"6703";"cadiz, andalucia, spain";"24"
"6731";"buford, georgia, usa";"29"
"6741";"whitehorse, yukon territory, canada";NULL
"6769";"olympia, washington, usa";"56"
"6772";"calgary, ,";NULL
"6780";"sch. haven, pennsylvania, usa";"45"
"6781";"hopewell, virginia, usa";"22"
"6789";"boise, idaho, usa";NULL
"6840";"gloucester, massachusetts, usa";"17"
"6865";"north richland hills, texas, usa";"40"
"6866";"paris, ile de france, france";"51"
"6871";"raleigh, north carolina, usa";"28"
"6884";"north liberty, indiana, usa";"25"
"6889";"vic, barcelona, spain";"20"
"6894";"colorado springs, colorado, usa";"20"
"6900";"sunnyvale, california, usa";"25"
"6906";"cedar rapids, iowa, usa";"63"
"6931";"fort collins, colorado, usa";"44"
"6958";"durham, north carolina, usa";NULL
"6990";"omaha, nebraska, usa";"29"
"7026";"calgary, alberta, canada";NULL
"7033";"toronto, ontario, canada";"29"
"7053";"iowa city, iowa, usa";"29"
"7056";"pickering, ontario, canada";"31"
"7060";"wild rose, wisconsin, usa";"16"
"7072";"bismarck, north dakota, usa";"11"
"7079";"aurora, ontario, canada";NULL
"7082";"carlisle, pennsylvania, usa";NULL
"7105";"chertsey, england, united kingdom";NULL
"7107";"chester, pennsylvania, usa";NULL
"7125";"apo, ae, usa";"28"
"7128";"apo, ae, usa";"8"
"7132";"málaga, málaga, spain";"44"
"7134";"bothell, washington, usa";"23"
"7154";"dronten, ,";NULL
"7155";"vienna, n/a, austria";"32"
"7158";"omaha, nebraska, usa";"30"
"7181";"oviedo, asturias, spain";"24"
"7190";"milano, lombardia, italy";"37"
"7207";"vigo, , spain";"25"
"7210";"rothesay, new brunswick, canada";NULL
"7245";"king, north carolina, usa";NULL
"7248";"virginia beach, virginia, usa";"22"
"7253";"augusta, georgia, usa";"32"
"7259";"raeford, north carolina, usa";NULL
"7266";"niagara falls, new york, usa";NULL
"7275";"köln, nordrhein-westfalen, germany";"22"
"7283";"saint marys, georgia, usa";"30"
"7286";"pasco, washington, usa";"28"
"7312";"walnut ridge, arkansas, usa";"23"
"7318";"muskegon, michigan, usa";"34"
"7319";"pittsburgh, pennsylvania, usa";"23"
"7326";"st. louis, missouri, usa";"44"
"7338";"roswell, georgia, usa";"33"
"7341";"half moon bay, california, usa";NULL
"7346";"sunnyvale, california, usa";"49"
"7348";"edmonton, alberta, canada";"24"
"7352";"houston, texas, usa";"53"
"7355";"glen gardner, new jersey, usa";"31"
"7371";"winnipeg, manitoba, canada";"26"
"7378";"santa cruz, california, usa";NULL
"7384";"miami, florida, usa";"28"
"7394";"soest, nrw, germany";NULL
"7400";"oregon city, oregon, usa";"22"
"7418";"multiple, traveling nurse do 3 months at a time all over us, usa";"34"
"7426";"la, california, usa";NULL
"7454";"toronto, ontario, canada";"29"
"7482";"macarthur, west virginia, usa";"49"
"7509";"manhattan beach, california, usa";NULL
"7528";"arlington heights, illinois, usa";NULL
"7547";"leipzig, sachsen, germany";"36"
"7565";"grosse pointe, michigan, usa";NULL
"7569";"tulsa, , usa";"22"
"7620";"knoxville, tennessee, usa";"21"
"7629";"surrey, british columbia, canada";"21"
"7630";"lincoln, nebraska, usa";"49"
"7637";"tavistock, ontario, canada";"28"
"7651";"olive branch, mississippi, usa";"21"
"7809";"seattle, washington, usa";NULL
"7841";"salt lake city, utah, usa";NULL
"7853";"milano, lombardia, italy";NULL
"7860";"northfield, massachusetts, usa";NULL
"7864";"klang, selangor, malaysia";"17"
"7882";"milwaukee, wisconsin, usa";"34"
"7886";"kansas city, missouri, usa";"27"
"7887";"altoona, pennsylvania, usa";"23"
"7889";"wengen, bern, switzerland";"18"
"7890";"newport coast, california, usa";NULL
"7898";"washington, dc, usa";"20"
"7908";"ventura, california, usa";"18"
"7913";"mission hills, california, usa";"43"
"7915";"st. paul, minnesota, usa";NULL
"7916";"marysville, ,";NULL
"7928";"durand, michigan, usa";"39"
"7930";"vancouver, british columbia, canada";NULL
"7954";"rockford, michigan, usa";NULL
"7958";"oeiras, lisbon, portugal";"27"
"7962";"albuquerque, new mexico, usa";"54"
"7970";"new york, new york, usa";NULL
"7980";"cambridge, massachusetts, usa";"34"
"7982";"saugatuck, michigan, usa";NULL
"7983";"longview, washington, usa";"26"
"8018";"kirkwood, ,";NULL
"8019";"toronto, ontario, canada";NULL
"8027";"burlington, vermont, usa";NULL
"8034";"amsterdam, noord-holland, netherlands";"31"
"8040";"raleigh, north carolina, usa";NULL
"8065";"durango, colorado, usa";NULL
"8066";"chicago, illinois, usa";NULL
"8067";"owings mills, maryland, usa";"26"
"8089";"durham, new hampshire, usa";NULL
"8094";"ourense, ourense, spain";"13"
"8095";"peterborough, ontario, canada";"22"
"8100";"spanaway, washington, usa";NULL
"8109";"mount pearl, newfoundland, canada";NULL
"8141";"claremont, california, usa";NULL
"8167";"cambridge, ,";"39"
"8187";"bend, oregon, usa";NULL
"8188";"san francisco, california, usa";NULL
"8189";"denver, colorado, usa";"24"
"8201";"clawson, michigan, usa";"37"
"8234";"colorado springs, colorado, usa";"44"
"8245";"torrance, california, usa";"31"
"8250";"carrollton, texas, usa";"34"
"8253";"tulsa, oklahoma, usa";"26"
"8255";"savage, minnesota, usa";"47"
"8265";"berwyn, pennsylvania, usa";NULL
"8284";"manchester, kentucky, usa";"28"
"8290";"shrewsbury, massachusetts, usa";NULL
"8292";"minneapolis, minnesota, usa";NULL
"8313";"warrenville, illinois, usa";"36"
"8314";"newark, california, usa";"36"
"8323";"roy, utah, usa";"48"
"8344";"hamburg, hamburg, germany";"35"
"8362";"los angeles, california, usa";"28"
"8419";"fribourg, fribourg, switzerland";"21"
"8454";"auburndale, massachusetts, usa";NULL
"8483";"worms, rheinland-pfalz, germany";"36"
"8487";"carrollton, texas, usa";"30"
"8499";"green bay, ,";NULL
"8503";"montreal, ,";NULL
"8512";"barcelona, catalunya, spain";"43"
"8514";"albufeira, algarve, portugal";NULL
"8529";"logroño, la rioja, spain";NULL
"8537";"richmond, british columbia, canada";"43"
"8568";"auckland, auckland, new zealand";NULL
"8570";"rochester, new york, usa";"23"
"8584";"watertown, massachusetts, usa";NULL
"8590";"porto, portugal, portugal";"23"
"8609";"london, england, united kingdom";"29"
"8639";"acworth, georgia, usa";NULL
"8660";"innsbruck, tirol, austria";"25"
"8672";"manassas, virginia, usa";"17"
"8676";"manhattan, kansas, usa";NULL
"8680";"st. charles county, missouri, usa";"2"
"8681";"orlando, florida, usa";"34"
"8687";"bucharest, n/a, romania";"28"
"8695";"redding, california, usa";NULL
"8734";"chula vista, california, usa";NULL
"8737";"derby, kansas, usa";NULL
"8739";"lafayette, louisiana, usa";"51"
"8752";"n/a, n/a, monaco";"45"
"8765";"san bartolomé lanzarote, las palmas, spain";"60"
"8782";"calgary, alberta, canada";"239"
"8801";"san francisco, california, usa";"24"
"8815";"birmingham, england, united kingdom";"23"
"8820";"stockerau, niederoesterreich, austria";"25"
"8839";"toronto, ontario, canada";NULL
"8844";"san diego, california, usa";NULL
"8855";"seattle, washington, usa";"26"
"8864";"st petersburg, florida, usa";"26"
"8870";"austin, texas, usa";"45"
"8872";"athens, georgia, usa";"65"
"8890";"paris, ile-de-france, france";"47"
"8930";"st. louis, missouri, usa";"78"
"8935";"little elm, texas, usa";"35"
"8936";"elizabeth city, north carolina, usa";"18"
"8937";"murphysboro, ,";"37"
"8955";"bayside, new york, usa";"42"
"8961";"dekalb, illinois, usa";"28"
"8966";"truth or consequences, new mexico, usa";"24"
"8971";"berlin, berlin, germany";"27"
"9016";"porto, vila nova de gaia, portugal";"28"
"9029";"gavà, barcelona, spain";NULL
"9080";"campinas, sao paulo, brazil";"20"
"9094";"albuquerque, new mexico, usa";"14"
"9138";"darien, connecticut, usa";NULL
"9139";"mt. pleasant, michigan, usa";"17"
"9141";"durango, colorado, usa";"65"
"9143";"madrid, madrid, spain";"47"
"9174";"denver, colorado, usa";"37"
"9177";"leicester, leicestershire, united kingdom";"26"
"9183";"waterloo, ontario, canada";"31"
"9188";"washougal, washington, usa";NULL
"9200";"columbia, missouri, usa";"14"
"9224";"woodbridge, suffolk, united kingdom";NULL
"9226";"kapolei, hawaii, usa";"27"
"9227";"glendora, california, usa";"24"
"9276";"milano, lombardia, italy";"39"
"9279";"newport news, virginia, usa";NULL
"9289";"kelseyville, california, usa";NULL
"9295";"kelseyville, california, usa";"13"
"9302";"wendover, buckinghamshire, united kingdom";"36"
"9313";"lisboa, n/a, portugal";NULL
"9341";"hamburg, ,";"33"
"9343";"fredericton, new brunswick, canada";NULL
"9344";"kappeln, schleswig-holstein, germany";NULL
"9354";"albuquerque, new mexico, usa";"30"
"9357";"quechee, vermont, usa";NULL
"9373";"banks, alabama, usa";"40"
"9381";"bagshot, surrey, united kingdom";NULL
"9385";"scottsburg, indiana, usa";"28"
"9408";"waipahu, hawaii, usa";"34"
"9414";"ipswich, suffolk, united kingdom";"37"
"9417";"whitby, ontario, canada";"26"
"9440";"indianapolis, indiana, usa";"21"
"9454";"reno, nevada, usa";NULL
"9455";"glen vine, isle of man, united kingdom";"36"
"9504";"saint charles, missouri, usa";NULL
"9516";"manchester, manchester, united kingdom";"27"
"9525";"woodbridge, new jersey, usa";"15"
"9532";"highland, california, usa";NULL
"9555";"edinburgh, scotland, united kingdom";"29"
"9568";"wichita, kansas, usa";"44"
"9571";"reinbek, schleswig-holstein, germany";"27"
"9574";"lansing, michigan, usa";"33"
"9613";"collings lakes, new jersey, usa";"34"
"9660";"albuquerque, new mexico, usa";"35"
"9717";"rockford, illinois, usa";"16"
"9718";"brooklyn, new york, usa";"35"
"9747";"o`fallon, missouri, usa";NULL
"9806";"boulder, colorado, usa";"25"
"9846";"union beach, new jersey, usa";"45"
"9850";"rueil-malmaison, n/a, france";"29"
"9856";"glendale, colorado, usa";"22"
"9867";"pearland, texas, usa";NULL
"9893";"beaverton, oregon, usa";"50"
"9908";"woodstock, georgia, usa";"36"
"9974";"san diego, california, usa";NULL
"10001";"mesa, arizona, usa";"47"
"10030";"pittsburgh, pennsylvania, usa";"66"
"10047";"big lake, minnesota, usa";"20"
"10067";"watton, norfolk, england";"61"
"10118";"minneapolis, minnesota, usa";"44"
"10199";"eltham, victoria, australia";"17"
"10205";"las vegas, nevada, usa";"22"
"10209";"wichita, kansas, usa";"29"
"10215";"edinburgh, scotland, united kingdom";"34"
"10234";"ottawa, ontario, canada";"28"
"10241";"avon, massachusetts, usa";"27"
"10250";"berisso, buenos aires, argentina";"45"
"10261";"banská bystrica, n/a, slovakia";"21"
"10294";"stockholm, n/a, sweden";NULL
"10314";"beaverton, oregon, usa";NULL
"10315";"calgary, alberta, canada";"18"
"10319";"ellsworth, wisconsin, usa";"45"
"10334";"bedford, new hampshire, usa";NULL
"10338";"azusa, california, usa";"15"
"10351";"seattle, washington, usa";"15"
"10354";"martinsburg, west virginia, usa";"15"
"10433";"roswell, georgia, usa";"48"
"10447";"chicago, illinois, usa";NULL
"10493";"ourense, ourense, spain";"19"
"10502";"sheridan, wyoming, usa";NULL
"10512";"terang, victoria, australia";"35"
"10532";"shipley, west yorkshire, united kingdom";"29"
"10546";"wendlingen, baden-wuerttemberg, germany";"28"
"10560";"chicago, illinois, usa";"27"
"10561";"lünen, nordrhein- westfalen, germany";"16"
"10570";"singapore, n/a, singapore";NULL
"10571";"benalmádena, málaga, spain";"25"
"10590";"shah alam, selangor, malaysia";"22"
"10607";"plattsburgh, new york, usa";"60"
"10619";"douglas, alaska, usa";"33"
"10649";"buenos aires, buenos aires, argentina";"27"
"10654";"queenstown, otago, new zealand";"16"
"10660";"luzern, luzern, switzerland";"37"
"10668";"boise, idaho, usa";NULL
"10681";"xxxxxx, xxxxxx, netherlands";NULL
"10697";"lexington, kentucky, usa";"20"
"10699";"victoria, british columbia, canada";NULL
"10714";"bergeggi, liguria, italy";"39"
"10716";"troy, michigan, usa";"54"
"10719";"milano, ,";NULL
"10737";"london, england, united kingdom";"37"
"10746";"grosseto, toscana, italy";"45"
"10750";"sioux falls, south dakota, usa";"24"
"10790";"rome, lazio, italy";NULL
"10813";"washington, missouri, usa";"45"
"10819";"richmond, kentucky, usa";"27"
"10829";"oshkosh, wisconsin, usa";"38"
"10830";"san francisco, california, usa";"21"
"10836";"brooklyn, new york, usa";NULL
"10863";"melbourne, victoria, australia";NULL
"10875";"padova, veneto, italy";"21"
"10917";"london, england, united kingdom";NULL
"10924";"silver lake, missouri, usa";"20"
"10927";"roma, ,";"31"
"10930";"seattle, ,";NULL
"10942";"omaha, nebraska, usa";NULL
"10946";"ajax, ontario, canada";NULL
"10949";"columbia, tennessee, usa";NULL
"10951";"cape canaveral, florida, usa";"62"
"10959";"romulus, mi, michigan, usa";"57"
"10963";"victoria, british columbia, canada";"22"
"10965";"uppsala, uppland, sweden";"22"
"10985";"southampton, england, united kingdom";"38"
"11036";"portland, oregon, usa";NULL
"11037";"seymour, ,";NULL
"11038";"sherman oaks, california, usa";NULL
"11070";"mississauga, ontario, canada";NULL
"11104";"wyncote, pennsylvania, usa";NULL
"11120";"kerava, uusimaa, finland";"58"
"11124";"union city, new jersey, usa";"30"
"11172";"cologne, nordrhein-westfalen, germany";"27"
"11179";"davidson, north carolina, usa";NULL
"11192";"worms, rheinland-pfalz, germany";"49"
"11198";"stuttgart, baden-wuerttemberg, germany";"45"
"11201";"groningen, groningen, netherlands";"30"
"11206";"paris, tennessee, usa";"62"
"11224";"tumwater, washington, usa";"51"
"11231";"hinesville, georgia, usa";"37"
"11245";"scarborough, ontario, canada";NULL
"11260";"vineland, new jersey, usa";"37"
"11266";"tujunga, california, usa";NULL
"11279";"kingston, ontario, canada";"29"
"11285";"kamloops, british columbia, canada";"32"
"11325";"seattle, washington, usa";"23"
"11362";"brighton, ontario, canada";NULL
"11393";"mississauga, ontario, canada";"73"
"11399";"brisbane, ,";NULL
"11400";"ottawa, ontario, canada";"49"
"11435";"ventura, california, usa";"61"
"11451";"millersville, maryland, usa";NULL
"11456";"fort thomas, kentucky, usa";NULL
"11464";"calgary, alberta, canada";"16"
"11517";"onley, virginia, usa";"57"
"11520";"jasper, florida, usa";"45"
"11521";"st. louis, missouri, usa";"24"
"11529";"richmond, california, usa";NULL
"11532";"taneytown, maryland, usa";NULL
"11590";"st. peters, missouri, usa";NULL
"11601";"brooklyn, new york, usa";NULL
"11621";"gatineau, quebec, canada";"40"
"11629";"houston, texas, usa";"21"
"11638";"seattle, washington, usa";NULL
"11639";"hampton, new brunswick, canada";NULL
"11643";"senatobia, mississippi, usa";"34"
"11657";"cincinnati, ohio, usa";"25"
"11661";"oxford, england, united kingdom";"26"
"11676";"n/a, n/a, n/a";NULL
"11687";"orillia, ontario, canada";"47"
"11690";"landau, rheinland-pfalz, germany";"30"
"11708";"auburn, ,";NULL
"11709";"davison, michigan, usa";"29"
"11718";"reno, nevada, usa";NULL
"11724";"west lawn, pennsylvania, usa";"42"
"11766";"saskatoon, saskatchewan, canada";"25"
"11776";"taunton, england, united kingdom";"31"
"11788";"jenks, oklahoma, usa";"30"
"11795";"ourense, ourense, spain";"41"
"11797";"houston, texas, usa";"32"
"11805";"torino, piemonte, italy";"21"
"11808";"città di castello, umbria, italy";"52"
"11817";"jacksonville, florida, usa";NULL
"11824";"turku, länsi suomen lääni, finland";"22"
"11832";"juneau, alaska, usa";NULL
"11844";"rozelle, new south wales, australia";NULL
"11855";"toronto, ,";NULL
"11881";"paris, ile de france, france";"32"
"11916";"brooklyn, new york, usa";NULL
"11924";"amherst, massachusetts, usa";"19"
"11933";"san antonio, texas, usa";NULL
"11944";"santo tirso, porto, portugal";"21"
"11974";"münchen, bayern, germany";"29"
"11993";"lakewood, colorado, usa";"37"
"12022";"roma, ,";"49"
"12035";"rockford, illinois, usa";"39"
"12046";"palma de mallorca, dc, spain";"26"
"12080";"etobicoke, ontario, canada";"50"
"12081";"schwarme, niedersachsen, germany";"19"
"12091";"milton, ontario,";"44"
"12100";"quezon city, national capital region, philippines";"26"
"12111";"plainfield, illinois, usa";"40"
"12112";"austin, texas, usa";"40"
"12122";"cooks hill, new south wales, australia";"26"
"12123";"portage, michigan, usa";NULL
"12137";"north vancouver, british columbia, canada";NULL
"12143";"pleasant hill, california, usa";"51"
"12154";"pittsburgh, pennsylvania, usa";"41"
"12158";"fort wayne, indiana, usa";"49"
"12173";"barcelona, catalunya, spain";"23"
"12189";"ourense, galicia, spain";"24"
"12194";"redford, michigan, usa";NULL
"12202";"legazpi city, albay, philippines";"19"
"12209";"poughkeepsie, new york, usa";"18"
"12220";"methuen, massachusetts, usa";"46"
"12231";"cape coral, florida, usa";"28"
"12234";"kardinya, western australia, australia";NULL
"12235";"walzbachtal, baden-wuerttemberg, germany";"27"
"12238";"oklahoma city, oklahoma, usa";"31"
"12246";"karlsruhe, baden-wuerttemberg, germany";"15"
"12272";"ploiesti, prahova, romania";"18"
"12278";"virginia beach, virginia, usa";"30"
"12282";"greenwood, indiana, usa";"23"
"12316";"viewtown, virginia, usa";NULL
